바리스타2급자격증취득(이론+실기)과정,명성요리제과제빵학원,21/05/03~21/06/18,210503,210618,33일  총99시간,-,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000309514&tracseTme=5&crseTracseSe=C0061&trainstCstmrId=500020042323#undefined,35.3118661,129.0067729
한식조리기능사 자격취득(실무포함),효성직업능력개발원,21/05/03~21/07/20,210503,210720,53일  총159시간,62.5,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000308495&tracseTme=3&crseTracseSe=C0061&trainstCstmrId=500020040959#undefined,35.8541659,128.5488876
보험총무사무원실무자양성,성동여성인력개발센터,21/05/03~21/06/29,210503,210629,40일  총160시간,-,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000307377&tracseTme=2&crseTracseSe=C0061&trainstCstmrId=500020049027#undefined,37.5439529,127.0612048
병원코디네이터&상담실장 전문가양성과정 [NCS기반],한국종합교육원,21/05/03~21/06/07,210503,210607,24일  총120시간,68.1,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000306626&tracseTme=8&crseTracseSe=C0061&trainstCstmrId=500034254851#undefined,37.5172363,127.0473248
요양보호사 자격 취득 과정,신탄진성모요양보호사교육원,21/05/03~21/06/15,210503,210615,30일  총240시간,35.7,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000306590&tracseTme=1&crseTracseSe=C0061&trainstCstmrId=500020042504#undefined,36.4497122,127.4250443
한식조리기능사및양식조리기능사취득반,동구음식나라조리학원,21/05/03~21/07/15,210503,210715,52일  총198시간,34.4,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000305448&tracseTme=2&crseTracseSe=C0061&trainstCstmrId=500020049517#undefined,35.8704795,128.691612
영상편집(프리미어프로+애프터이펙트)&유튜브크리에이터,중앙직업전문학교,21/05/03~21/08/17,210503,210817,75일  총300시간,-,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000304405&tracseTme=2&crseTracseSe=C0061&trainstCstmrId=500020060661#undefined,37.4497426,126.7031969
요양보호사자격취득과정_사회복지사자격반,서일간호학원부설요양보호사교육원,21/05/03~21/05/16,210503,210516,11일  총50시간,63,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000303835&tracseTme=2&crseTracseSe=C0061&trainstCstmrId=500020061357#undefined,36.778501,126.4619035
NCS 요양보호사 자격취득과정,행복요양보호사교육원,21/05/03~21/06/26,210503,210626,30일  총240시간,53.8,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000302002&tracseTme=3&crseTracseSe=C0061&trainstCstmrId=500020046090#undefined,37.4555433,126.720694
요양보호사자격증과정,포항요양보호사교육원,21/05/03~21/06/15,210503,210615,30일  총240시간,44.2,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000300950&tracseTme=3&crseTracseSe=C0061&trainstCstmrId=500020057816#undefined,36.0250408,129.3594326
제과제빵기능사 취득과정(실기),인천요리제빵학원,21/05/03~21/07/14,210503,210714,41일  총124시간,-,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000300431&tracseTme=2&crseTracseSe=C0061&trainstCstmrId=500020046859#undefined,37.4574364,126.7145538
요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,21/05/03~21/08/02,210503,210802,37일  총240시간,90.9,https://www.hrd.go.kr/hrdp/co/pcobo/PCOBO0100P.do?tracseId=AIG20200000300164&tracseTme=5&crseTracseSe=C0061&trainstCstmrId=500035506364#undefined,37.5235016,129.1108218
